work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,Senior,Full-Time,Data Scientist,130000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,95000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,203500,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,152000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,197430,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,134760,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,120000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,197000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,99000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,220000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,162000,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,110446,LT,Onsite,LT,Medium
2022,Mid-Level,Full-Time,Data Engineer,79178,LT,Onsite,LT,Medium
2022,Mid-Level,Full-Time,Data Scientist,70186,GB,Onsite,GB,Medium
2022,Mid-Level,Full-Time,Data Scientist,51716,GB,Onsite,GB,Medium
2022,Senior,Full-Time,Data Architect,149040,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Architect,113900,US,Fully Remote,US,Medium
2020,Mid-Level,Full-Time,Data Analyst,95000,US,Onsite,US,Medium
2021,Senior,Full-Time,Data Analyst,115000,US,Fully Remote,US,Small
2022,Senior,Full-Time,Data Analyst,171000,US,Fully Remote,AU,Large
2022,Entry-Level,Full-Time,Data Analyst,13000,AR,Fully Remote,AR,Small
2022,Senior,Full-Time,Data Engineer,100000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,78000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,120000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,95000,US,Onsite,US,Medium
2022,Senior,Full-Time,Other,110000,US,Onsite,US,Medium
2022,Senior,Full-Time,Other,70000,US,Onsite,US,Medium
2022,Entry-Level,Freelance,Data Analyst,50000,BE,Fully Remote,US,Small
2022,Senior,Full-Time,Data Scientist,185900,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,129300,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,150000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,100000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,230000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,154600,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,204500,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,142200,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,160000,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,75000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,47280,ES,Onsite,ES,Medium
2022,Senior,Full-Time,Data Scientist,37824,ES,Onsite,ES,Medium
2022,Senior,Full-Time,Data Engineer,213000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,152000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,140000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,120000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,110000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,70000,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,227200,CA,Fully Remote,CA,Medium
2022,Senior,Full-Time,Machine Learning Engineer,168000,CA,Fully Remote,CA,Medium
2021,Entry-Level,Full-Time,AI Engineer,20000,AS,Onsite,AS,Medium
2022,Mid-Level,Full-Time,Data Scientist,64090,DE,Onsite,DE,Medium
2022,Mid-Level,Full-Time,Data Scientist,60938,DE,Onsite,DE,Medium
2022,Senior,Full-Time,Machine Learning Engineer,243000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,183000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,175000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,150000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,130000,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,90000,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,165000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,124000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,178000,CA,Onsite,CA,Medium
2022,Senior,Full-Time,Data Engineer,132000,CA,Onsite,CA,Medium
2022,Senior,Full-Time,Data Engineer,300000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,169000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,110600,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,116000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,96000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,92350,GB,Onsite,GB,Medium
2022,Senior,Full-Time,Data Analyst,70186,GB,Onsite,GB,Medium
2022,Senior,Full-Time,Data Analyst,105000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,70000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,105236,CA,Hybrid,CA,Large
2022,Senior,Full-Time,Data Engineer,194000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,129400,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Architect,190000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Architect,135000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,100000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,70000,US,Onsite,US,Medium
2022,Entry-Level,Full-Time,Machine Learning Engineer,189750,US,Onsite,US,Medium
2022,Entry-Level,Full-Time,Machine Learning Engineer,140250,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,130000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,100000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,160000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,109000,US,Onsite,US,Medium
2022,Senior,Full-Time,AI Engineer,250000,US,Onsite,US,Medium
2022,Senior,Full-Time,AI Engineer,150000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,206000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,160000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,135000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,120000,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,115573,FR,Fully Remote,FR,Medium
2022,Senior,Full-Time,Machine Learning Engineer,73546,FR,Fully Remote,FR,Medium
2022,Entry-Level,Full-Time,Data Engineer,160000,US,Onsite,US,Medium
2022,Entry-Level,Full-Time,Data Engineer,135000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,150000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,100000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,120000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,95000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,68293,ES,Onsite,ES,Medium
2022,Senior,Full-Time,Data Engineer,42026,ES,Onsite,ES,Medium
2022,Senior,Full-Time,Data Engineer,191200,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,191200,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,US,Onsite,US,Medium
2022,Entry-Level,Full-Time,Machine Learning Engineer,66192,DE,Hybrid,DE,Large
2022,Entry-Level,Full-Time,AI Engineer,50000,US,Fully Remote,CR,Small
2022,Senior,Full-Time,Data Engineer,230000,US,Onsite,US,Large
2022,Senior,Full-Time,Data Engineer,154600,US,Onsite,US,Large
2022,Senior,Full-Time,Data Engineer,120000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,95000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,140000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,120000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,169000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,110600,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,80000,US,Fully Remote,US,Large
2022,Senior,Full-Time,Data Engineer,185900,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,129300,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,135000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,110000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,155000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,140000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,205000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,150000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,179500,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,134000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,180000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,120000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,185900,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,129300,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,175000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,145000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Architect,235000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Architect,175000,US,Fully Remote,US,Medium
2022,Entry-Level,Full-Time,Data Scientist,27317,ES,Hybrid,ES,Large
2022,Mid-Level,Full-Time,Data Engineer,160000,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,90000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,68293,ES,Onsite,ES,Medium
2022,Senior,Full-Time,Data Engineer,36773,ES,Onsite,ES,Medium
2022,Senior,Full-Time,Data Engineer,145000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,115000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Other,165000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Other,135000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,168400,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,105200,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,AI Engineer,86193,GB,Fully Remote,GB,Medium
2022,Mid-Level,Full-Time,AI Engineer,49253,GB,Fully Remote,GB,Medium
2022,Senior,Full-Time,Data Engineer,200000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,160000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,47280,ES,Onsite,ES,Medium
2022,Senior,Full-Time,Data Scientist,37824,ES,Onsite,ES,Medium
2022,Senior,Full-Time,Data Scientist,198800,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,122600,US,Onsite,US,Medium
2022,Entry-Level,Freelance,Machine Learning Engineer,100000,IR,Fully Remote,IR,Medium
2022,Mid-Level,Full-Time,Data Analyst,105066,FR,Hybrid,FR,Medium
2022,Senior,Full-Time,Data Analyst,130000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,100000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,104663,GB,Onsite,GB,Medium
2022,Mid-Level,Full-Time,Data Engineer,73880,GB,Onsite,GB,Medium
2022,Senior,Full-Time,Data Engineer,125000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,110000,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,165000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,124000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,148000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,107000,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,150000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,100000,US,Onsite,US,Medium
2022,Entry-Level,Full-Time,Data Engineer,160000,US,Onsite,US,Medium
2022,Entry-Level,Full-Time,Data Engineer,135000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,120000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,95000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,153600,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,106800,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,100000,CA,Onsite,CA,Medium
2022,Mid-Level,Full-Time,Data Analyst,65000,CA,Onsite,CA,Medium
2022,Mid-Level,Full-Time,Data Engineer,120000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,95000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,63040,PT,Onsite,PT,Medium
2022,Senior,Full-Time,Data Engineer,36773,PT,Onsite,PT,Medium
2022,Executive,Full-Time,Data Engineer,310000,US,Fully Remote,US,Medium
2022,Executive,Full-Time,Data Engineer,239000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,299500,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,245100,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,168000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,130000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,136000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,104000,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,161000,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,118000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,AI Engineer,205000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,AI Engineer,184000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,185900,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,129300,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,247500,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,172200,US,Onsite,US,Medium
2022,Senior,Full-Time,Other,68293,IT,Onsite,IT,Large
2022,Senior,Full-Time,Data Analyst,177000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,131000,US,Onsite,US,Medium
2022,Senior,Full-Time,AI Engineer,205000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,AI Engineer,184000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,146000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,102000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,169000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,110600,US,Onsite,US,Medium
2022,Senior,Full-Time,AI Engineer,230000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,AI Engineer,196000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,135000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,100000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,80000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,65000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,135000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,100000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,61566,GB,Fully Remote,GB,Medium
2022,Senior,Full-Time,Data Engineer,43096,GB,Fully Remote,GB,Medium
2022,Mid-Level,Full-Time,Data Engineer,175000,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,135000,US,Fully Remote,US,Medium
2022,Entry-Level,Full-Time,Data Scientist,80000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,231250,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,138750,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,193750,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,116250,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,231250,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,138750,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,231250,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,138750,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,231250,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,138750,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,193750,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,116250,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,208000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,127000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,AI Engineer,300000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,AI Engineer,196000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,204500,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,142200,US,Onsite,US,Medium
2021,Mid-Level,Freelance,Other,45555,AS,Hybrid,BS,Medium
2022,Senior,Full-Time,Data Engineer,185900,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,129300,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,47280,ES,Onsite,ES,Medium
2022,Senior,Full-Time,Data Scientist,37824,ES,Onsite,ES,Medium
2022,Senior,Full-Time,Machine Learning Engineer,204500,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,142200,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,205000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,185000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,185900,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,129300,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,247500,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,172200,US,Onsite,US,Medium
2022,Entry-Level,Full-Time,Data Engineer,160000,US,Onsite,US,Medium
2022,Entry-Level,Full-Time,Data Engineer,135000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,150000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,100000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,110000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,95000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,185900,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,129300,US,Onsite,US,Medium
2022,Senior,Full-Time,AI Engineer,205000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,AI Engineer,184000,US,Fully Remote,US,Medium
2022,Entry-Level,Full-Time,Data Scientist,17684,HU,Fully Remote,HU,Medium
2022,Senior,Full-Time,Data Scientist,375000,US,Hybrid,US,Large
2022,Senior,Full-Time,Data Engineer,191200,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,225000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,156400,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,169000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,110600,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,204500,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,142200,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,104663,GB,Onsite,GB,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,80036,GB,Onsite,GB,Medium
2022,Senior,Full-Time,Data Scientist,185900,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,129300,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,140700,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,93800,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,350000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,135000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,115934,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,81666,US,Fully Remote,US,Medium
2022,Entry-Level,Part-Time,Data Analyst,12000,MX,Fully Remote,US,Large
2022,Mid-Level,Full-Time,Machine Learning Engineer,104697,CH,Fully Remote,CH,Large
2022,Entry-Level,Full-Time,Machine Learning Engineer,33000,IT,Fully Remote,DE,Small
2022,Entry-Level,Full-Time,Machine Learning Engineer,34672,IT,Fully Remote,DE,Small
2022,Senior,Full-Time,Machine Learning Engineer,201000,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,119000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,175000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,150000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,154560,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,123648,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,130000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,100000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,170000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,145000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,135000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,100000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,247500,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,172200,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,177500,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,134000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,185900,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,129300,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Architect,192564,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Architect,144854,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,130000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,105000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,179305,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,142127,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,315000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,225000,US,Fully Remote,US,Medium
